Run ID,3420,,,,,,,,,,,,,,,,,,,
Run Date/Time,1/18/2017 11:13,,,,,,,,,,,,,,,,,,,
Application Name,Labcyte Echo Dose-Response,,,,,,,,,,,,,,,,,,,
Application Version,1.5.6,,,,,,,,,,,,,,,,,,,
Protocol Name,2017-01-18 - Protocol - OICR library round 6_2 (44-50)- partial repeat on 384 - MLLT1A - SingleShot 50nl transfer - TC.edr,,,,,,,,,,,,,,,,,,,
User Name,ACCESS,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
[DETAILS],,,,,,,,,,,,,,,,,,,,
Source Plate Name,Source Plate Barcode,Source Plate Type,Source Well,Source Concentration,Source Concentration Units,Destination Plate Name,Destination Plate Barcode,Destination Plate Type,Destination Well,Destination Concentration,Destination Concentration Units,Sample ID,Sample Name,Transfer Volume,Actual Volume,Current Fluid Volume,Fluid Composition,Fluid Units,Fluid Type,Transfer Status
Source Plate[45],,384LDV_DMSO,M8,0.005,M,Destination Plate[1],,Proxiplate_384PS,O9,0.0001923,M,XST00015972a,Sample 509,200,200,9.501,83.942,Percent,DMSO,
Source Plate[45],,384LDV_DMSO,F8,0.005,M,Destination Plate[1],,Proxiplate_384PS,L7,0.0001923,M,XST00015832a,Sample 502,200,200,9.82,83.51,Percent,DMSO,
Source Plate[45],,384LDV_DMSO,F8,0.005,M,Destination Plate[1],,Proxiplate_384PS,K7,0.0001923,M,XST00015832a,Sample 502,200,200,9.62,83.51,Percent,DMSO,
Source Plate[45],,384LDV_DMSO,C8,0.005,M,Destination Plate[1],,Proxiplate_384PS,O6,0.0001923,M,XST00015774a,Sample 499,200,200,9.729,82.953,Percent,DMSO,
Source Plate[45],,384LDV_DMSO,C8,0.005,M,Destination Plate[1],,Proxiplate_384PS,P6,0.0001923,M,XST00015774a,Sample 499,200,200,9.529,82.953,Percent,DMSO,
Source Plate[45],,384LDV_DMSO,C7,0.005,M,Destination Plate[1],,Proxiplate_384PS,N6,0.0001923,M,XST00015773a,Sample 483,200,200,9.369,82.53,Percent,DMSO,
Source Plate[45],,384LDV_DMSO,C7,0.005,M,Destination Plate[1],,Proxiplate_384PS,M6,0.0001923,M,XST00015773a,Sample 483,200,200,9.169,82.53,Percent,DMSO,
Source Plate[45],,384LDV_DMSO,F7,0.005,M,Destination Plate[1],,Proxiplate_384PS,J7,0.0001923,M,XST00015831a,Sample 486,200,200,9.9,84.327,Percent,DMSO,
Source Plate[45],,384LDV_DMSO,F7,0.005,M,Destination Plate[1],,Proxiplate_384PS,I7,0.0001923,M,XST00015831a,Sample 486,200,200,9.7,84.327,Percent,DMSO,
Source Plate[45],,384LDV_DMSO,M7,0.005,M,Destination Plate[1],,Proxiplate_384PS,M9,0.0001923,M,XST00015971a,Sample 493,200,200,9.817,83.769,Percent,DMSO,
Source Plate[45],,384LDV_DMSO,M7,0.005,M,Destination Plate[1],,Proxiplate_384PS,N9,0.0001923,M,XST00015971a,Sample 493,200,200,9.617,83.769,Percent,DMSO,
Source Plate[45],,384LDV_DMSO,J6,0.005,M,Destination Plate[1],,Proxiplate_384PS,D9,0.0001923,M,XST00015910a,Sample 474,200,200,9.931,84.797,Percent,DMSO,
Source Plate[45],,384LDV_DMSO,J6,0.005,M,Destination Plate[1],,Proxiplate_384PS,C9,0.0001923,M,XST00015910a,Sample 474,200,200,9.731,84.797,Percent,DMSO,
Source Plate[45],,384LDV_DMSO,J5,0.005,M,Destination Plate[1],,Proxiplate_384PS,B9,0.0001923,M,XST00015909a,Sample 458,200,200,9.843,84.666,Percent,DMSO,
Source Plate[45],,384LDV_DMSO,J5,0.005,M,Destination Plate[1],,Proxiplate_384PS,A9,0.0001923,M,XST00015909a,Sample 458,200,200,9.643,84.666,Percent,DMSO,
Source Plate[45],,384LDV_DMSO,G4,0.005,M,Destination Plate[1],,Proxiplate_384PS,C8,0.0001923,M,XST00015848a,Sample 439,200,200,9.411,70,Percent,DMSO,
Source Plate[45],,384LDV_DMSO,G4,0.005,M,Destination Plate[1],,Proxiplate_384PS,D8,0.0001923,M,XST00015848a,Sample 439,200,200,9.211,70,Percent,DMSO,
Source Plate[45],,384LDV_DMSO,N4,0.005,M,Destination Plate[1],,Proxiplate_384PS,G10,0.0001923,M,XST00015988a,Sample 446,200,200,9.706,83.557,Percent,DMSO,
Source Plate[45],,384LDV_DMSO,N4,0.005,M,Destination Plate[1],,Proxiplate_384PS,H10,0.0001923,M,XST00015988a,Sample 446,200,200,9.506,83.557,Percent,DMSO,
Source Plate[45],,384LDV_DMSO,N3,0.005,M,Destination Plate[1],,Proxiplate_384PS,F10,0.0001923,M,XST00015987a,Sample 430,200,200,9.636,82.471,Percent,DMSO,
Source Plate[45],,384LDV_DMSO,N3,0.005,M,Destination Plate[1],,Proxiplate_384PS,E10,0.0001923,M,XST00015987a,Sample 430,200,200,9.436,82.471,Percent,DMSO,
Source Plate[45],,384LDV_DMSO,G3,0.005,M,Destination Plate[1],,Proxiplate_384PS,B8,0.0001923,M,XST00015847a,Sample 423,200,200,9.602,82.081,Percent,DMSO,
Source Plate[45],,384LDV_DMSO,G3,0.005,M,Destination Plate[1],,Proxiplate_384PS,A8,0.0001923,M,XST00015847a,Sample 423,200,200,9.402,82.081,Percent,DMSO,
Source Plate[46],,384LDV_DMSO,A19,0.005,M,Destination Plate[1],,Proxiplate_384PS,A11,0.0001923,M,XST00016063a,Sample 1057,200,200,7.845,72.767,Percent,DMSO,
Source Plate[46],,384LDV_DMSO,A19,0.005,M,Destination Plate[1],,Proxiplate_384PS,B11,0.0001923,M,XST00016063a,Sample 1057,200,200,7.645,72.767,Percent,DMSO,
Source Plate[46],,384LDV_DMSO,G19,0.005,M,Destination Plate[1],,Proxiplate_384PS,I12,0.0001923,M,XST00016183a,Sample 1063,200,200,9.499,83.776,Percent,DMSO,
Source Plate[46],,384LDV_DMSO,G19,0.005,M,Destination Plate[1],,Proxiplate_384PS,J12,0.0001923,M,XST00016183a,Sample 1063,200,200,9.299,83.776,Percent,DMSO,
Source Plate[46],,384LDV_DMSO,M19,0.005,M,Destination Plate[1],,Proxiplate_384PS,J14,0.0001923,M,XST00016303a,Sample 1069,200,200,9.814,83.94,Percent,DMSO,
Source Plate[46],,384LDV_DMSO,M19,0.005,M,Destination Plate[1],,Proxiplate_384PS,I14,0.0001923,M,XST00016303a,Sample 1069,200,200,9.614,83.94,Percent,DMSO,
Source Plate[46],,384LDV_DMSO,K19,0.005,M,Destination Plate[1],,Proxiplate_384PS,M13,0.0001923,M,XST00016263a,Sample 1067,200,200,9.739,82.096,Percent,DMSO,
Source Plate[46],,384LDV_DMSO,K19,0.005,M,Destination Plate[1],,Proxiplate_384PS,N13,0.0001923,M,XST00016263a,Sample 1067,200,200,9.539,82.096,Percent,DMSO,
Source Plate[46],,384LDV_DMSO,K20,0.005,M,Destination Plate[1],,Proxiplate_384PS,O13,0.0001923,M,XST00016264a,Sample 1083,200,200,9.377,83.845,Percent,DMSO,
Source Plate[46],,384LDV_DMSO,K20,0.005,M,Destination Plate[1],,Proxiplate_384PS,P13,0.0001923,M,XST00016264a,Sample 1083,200,200,9.177,83.845,Percent,DMSO,
Source Plate[46],,384LDV_DMSO,M20,0.005,M,Destination Plate[1],,Proxiplate_384PS,L14,0.0001923,M,XST00016304a,Sample 1085,200,200,9.632,83.41,Percent,DMSO,
Source Plate[46],,384LDV_DMSO,M20,0.005,M,Destination Plate[1],,Proxiplate_384PS,K14,0.0001923,M,XST00016304a,Sample 1085,200,200,9.432,83.41,Percent,DMSO,
Source Plate[46],,384LDV_DMSO,G20,0.005,M,Destination Plate[1],,Proxiplate_384PS,K12,0.0001923,M,XST00016184a,Sample 1079,200,200,9.322,84.01,Percent,DMSO,
Source Plate[46],,384LDV_DMSO,G20,0.005,M,Destination Plate[1],,Proxiplate_384PS,L12,0.0001923,M,XST00016184a,Sample 1079,200,200,9.122,84.01,Percent,DMSO,
Source Plate[46],,384LDV_DMSO,A20,0.005,M,Destination Plate[1],,Proxiplate_384PS,D11,0.0001923,M,XST00016064a,Sample 1073,200,200,9.014,70.274,Percent,DMSO,
Source Plate[46],,384LDV_DMSO,A20,0.005,M,Destination Plate[1],,Proxiplate_384PS,C11,0.0001923,M,XST00016064a,Sample 1073,200,200,8.814,70.274,Percent,DMSO,
Source Plate[46],,384LDV_DMSO,H16,0.005,M,Destination Plate[1],,Proxiplate_384PS,C13,0.0001923,M,XST00016200a,Sample 1016,200,200,9.841,84.238,Percent,DMSO,
Source Plate[46],,384LDV_DMSO,H16,0.005,M,Destination Plate[1],,Proxiplate_384PS,D13,0.0001923,M,XST00016200a,Sample 1016,200,200,9.641,84.238,Percent,DMSO,
Source Plate[46],,384LDV_DMSO,N16,0.005,M,Destination Plate[1],,Proxiplate_384PS,D15,0.0001923,M,XST00016320a,Sample 1022,200,200,9.804,83.546,Percent,DMSO,
Source Plate[46],,384LDV_DMSO,N16,0.005,M,Destination Plate[1],,Proxiplate_384PS,C15,0.0001923,M,XST00016320a,Sample 1022,200,200,9.604,83.546,Percent,DMSO,
Source Plate[46],,384LDV_DMSO,B16,0.005,M,Destination Plate[1],,Proxiplate_384PS,K11,0.0001923,M,XST00016080a,Sample 1010,200,200,9.413,81.935,Percent,DMSO,
Source Plate[46],,384LDV_DMSO,B16,0.005,M,Destination Plate[1],,Proxiplate_384PS,L11,0.0001923,M,XST00016080a,Sample 1010,200,200,9.213,81.935,Percent,DMSO,
Source Plate[46],,384LDV_DMSO,B15,0.005,M,Destination Plate[1],,Proxiplate_384PS,J11,0.0001923,M,XST00016079a,Sample 994,200,200,9.247,80.319,Percent,DMSO,
Source Plate[46],,384LDV_DMSO,B15,0.005,M,Destination Plate[1],,Proxiplate_384PS,I11,0.0001923,M,XST00016079a,Sample 994,200,200,9.047,80.319,Percent,DMSO,
Source Plate[46],,384LDV_DMSO,H15,0.005,M,Destination Plate[1],,Proxiplate_384PS,B13,0.0001923,M,XST00016199a,Sample 1000,200,200,9.837,83.387,Percent,DMSO,
Source Plate[46],,384LDV_DMSO,H15,0.005,M,Destination Plate[1],,Proxiplate_384PS,A13,0.0001923,M,XST00016199a,Sample 1000,200,200,9.637,83.387,Percent,DMSO,
Source Plate[46],,384LDV_DMSO,N15,0.005,M,Destination Plate[1],,Proxiplate_384PS,A15,0.0001923,M,XST00016319a,Sample 1006,200,200,9.796,83.627,Percent,DMSO,
Source Plate[46],,384LDV_DMSO,N15,0.005,M,Destination Plate[1],,Proxiplate_384PS,B15,0.0001923,M,XST00016319a,Sample 1006,200,200,9.596,83.627,Percent,DMSO,
Source Plate[46],,384LDV_DMSO,O12,0.005,M,Destination Plate[1],,Proxiplate_384PS,G15,0.0001923,M,XST00016336a,Sample 959,200,200,10.066,83.372,Percent,DMSO,
Source Plate[46],,384LDV_DMSO,O12,0.005,M,Destination Plate[1],,Proxiplate_384PS,H15,0.0001923,M,XST00016336a,Sample 959,200,200,9.866,83.372,Percent,DMSO,
Source Plate[46],,384LDV_DMSO,L12,0.005,M,Destination Plate[1],,Proxiplate_384PS,H14,0.0001923,M,XST00016276a,Sample 956,200,200,9.898,84.497,Percent,DMSO,
Source Plate[46],,384LDV_DMSO,L12,0.005,M,Destination Plate[1],,Proxiplate_384PS,G14,0.0001923,M,XST00016276a,Sample 956,200,200,9.698,84.497,Percent,DMSO,
Source Plate[46],,384LDV_DMSO,I12,0.005,M,Destination Plate[1],,Proxiplate_384PS,G13,0.0001923,M,XST00016216a,Sample 953,200,200,9.837,83.39,Percent,DMSO,
Source Plate[46],,384LDV_DMSO,I12,0.005,M,Destination Plate[1],,Proxiplate_384PS,H13,0.0001923,M,XST00016216a,Sample 953,200,200,9.637,83.39,Percent,DMSO,
Source Plate[46],,384LDV_DMSO,C12,0.005,M,Destination Plate[1],,Proxiplate_384PS,O11,0.0001923,M,XST00016096a,Sample 947,200,200,9.463,82.288,Percent,DMSO,
Source Plate[46],,384LDV_DMSO,C12,0.005,M,Destination Plate[1],,Proxiplate_384PS,P11,0.0001923,M,XST00016096a,Sample 947,200,200,9.263,82.288,Percent,DMSO,
Source Plate[46],,384LDV_DMSO,C11,0.005,M,Destination Plate[1],,Proxiplate_384PS,N11,0.0001923,M,XST00016095a,Sample 931,200,200,8.593,82.349,Percent,DMSO,
Source Plate[46],,384LDV_DMSO,C11,0.005,M,Destination Plate[1],,Proxiplate_384PS,M11,0.0001923,M,XST00016095a,Sample 931,200,200,8.393,82.349,Percent,DMSO,
Source Plate[46],,384LDV_DMSO,I11,0.005,M,Destination Plate[1],,Proxiplate_384PS,F13,0.0001923,M,XST00016215a,Sample 937,200,200,10.128,84.169,Percent,DMSO,
Source Plate[46],,384LDV_DMSO,I11,0.005,M,Destination Plate[1],,Proxiplate_384PS,E13,0.0001923,M,XST00016215a,Sample 937,200,200,9.928,84.169,Percent,DMSO,
Source Plate[46],,384LDV_DMSO,L11,0.005,M,Destination Plate[1],,Proxiplate_384PS,E14,0.0001923,M,XST00016275a,Sample 940,200,200,9.824,84.32,Percent,DMSO,
Source Plate[46],,384LDV_DMSO,L11,0.005,M,Destination Plate[1],,Proxiplate_384PS,F14,0.0001923,M,XST00016275a,Sample 940,200,200,9.624,84.32,Percent,DMSO,
Source Plate[46],,384LDV_DMSO,O11,0.005,M,Destination Plate[1],,Proxiplate_384PS,F15,0.0001923,M,XST00016335a,Sample 943,200,200,10.035,83.854,Percent,DMSO,
Source Plate[46],,384LDV_DMSO,O11,0.005,M,Destination Plate[1],,Proxiplate_384PS,E15,0.0001923,M,XST00016335a,Sample 943,200,200,9.835,83.854,Percent,DMSO,
Source Plate[46],,384LDV_DMSO,P8,0.005,M,Destination Plate[1],,Proxiplate_384PS,K15,0.0001923,M,XST00016352a,Sample 896,200,200,9.237,82.73,Percent,DMSO,
Source Plate[46],,384LDV_DMSO,P8,0.005,M,Destination Plate[1],,Proxiplate_384PS,L15,0.0001923,M,XST00016352a,Sample 896,200,200,9.037,82.73,Percent,DMSO,
Source Plate[46],,384LDV_DMSO,J8,0.005,M,Destination Plate[1],,Proxiplate_384PS,L13,0.0001923,M,XST00016232a,Sample 890,200,200,9.78,84.884,Percent,DMSO,
Source Plate[46],,384LDV_DMSO,J8,0.005,M,Destination Plate[1],,Proxiplate_384PS,K13,0.0001923,M,XST00016232a,Sample 890,200,200,9.58,84.884,Percent,DMSO,
Source Plate[46],,384LDV_DMSO,D8,0.005,M,Destination Plate[1],,Proxiplate_384PS,D12,0.0001923,M,XST00016112a,Sample 884,200,200,9.866,83.465,Percent,DMSO,
Source Plate[46],,384LDV_DMSO,D8,0.005,M,Destination Plate[1],,Proxiplate_384PS,C12,0.0001923,M,XST00016112a,Sample 884,200,200,9.666,83.465,Percent,DMSO,
Source Plate[46],,384LDV_DMSO,D7,0.005,M,Destination Plate[1],,Proxiplate_384PS,B12,0.0001923,M,XST00016111a,Sample 868,200,200,9.696,83.154,Percent,DMSO,
Source Plate[46],,384LDV_DMSO,D7,0.005,M,Destination Plate[1],,Proxiplate_384PS,A12,0.0001923,M,XST00016111a,Sample 868,200,200,9.496,83.154,Percent,DMSO,
Source Plate[46],,384LDV_DMSO,J7,0.005,M,Destination Plate[1],,Proxiplate_384PS,I13,0.0001923,M,XST00016231a,Sample 874,200,200,9.811,84.774,Percent,DMSO,
Source Plate[46],,384LDV_DMSO,J7,0.005,M,Destination Plate[1],,Proxiplate_384PS,J13,0.0001923,M,XST00016231a,Sample 874,200,200,9.611,84.774,Percent,DMSO,
Source Plate[46],,384LDV_DMSO,P7,0.005,M,Destination Plate[1],,Proxiplate_384PS,J15,0.0001923,M,XST00016351a,Sample 880,200,200,9.106,80.56,Percent,DMSO,
Source Plate[46],,384LDV_DMSO,P7,0.005,M,Destination Plate[1],,Proxiplate_384PS,I15,0.0001923,M,XST00016351a,Sample 880,200,200,8.906,80.56,Percent,DMSO,
Source Plate[46],,384LDV_DMSO,M4,0.005,M,Destination Plate[1],,Proxiplate_384PS,O14,0.0001923,M,XST00016288a,Sample 829,200,200,9.556,82.765,Percent,DMSO,
Source Plate[46],,384LDV_DMSO,M4,0.005,M,Destination Plate[1],,Proxiplate_384PS,P14,0.0001923,M,XST00016288a,Sample 829,200,200,9.356,82.765,Percent,DMSO,
Source Plate[46],,384LDV_DMSO,G4,0.005,M,Destination Plate[1],,Proxiplate_384PS,P12,0.0001923,M,XST00016168a,Sample 823,200,200,9.654,78.377,Percent,DMSO,
Source Plate[46],,384LDV_DMSO,G4,0.005,M,Destination Plate[1],,Proxiplate_384PS,O12,0.0001923,M,XST00016168a,Sample 823,200,200,9.454,78.377,Percent,DMSO,
Source Plate[46],,384LDV_DMSO,E4,0.005,M,Destination Plate[1],,Proxiplate_384PS,H12,0.0001923,M,XST00016128a,Sample 821,200,200,9.599,83.015,Percent,DMSO,
Source Plate[46],,384LDV_DMSO,E4,0.005,M,Destination Plate[1],,Proxiplate_384PS,G12,0.0001923,M,XST00016128a,Sample 821,200,200,9.399,83.015,Percent,DMSO,
Source Plate[46],,384LDV_DMSO,A4,0.005,M,Destination Plate[1],,Proxiplate_384PS,G11,0.0001923,M,XST00016048a,Sample 817,200,200,8.143,71.514,Percent,DMSO,
Source Plate[46],,384LDV_DMSO,A4,0.005,M,Destination Plate[1],,Proxiplate_384PS,H11,0.0001923,M,XST00016048a,Sample 817,200,200,7.943,71.514,Percent,DMSO,
Source Plate[46],,384LDV_DMSO,K4,0.005,M,Destination Plate[1],,Proxiplate_384PS,D14,0.0001923,M,XST00016248a,Sample 827,200,200,9.8,84.429,Percent,DMSO,
Source Plate[46],,384LDV_DMSO,K4,0.005,M,Destination Plate[1],,Proxiplate_384PS,C14,0.0001923,M,XST00016248a,Sample 827,200,200,9.6,84.429,Percent,DMSO,
Source Plate[46],,384LDV_DMSO,K3,0.005,M,Destination Plate[1],,Proxiplate_384PS,B14,0.0001923,M,XST00016247a,Sample 811,200,200,9.106,82.966,Percent,DMSO,
Source Plate[46],,384LDV_DMSO,K3,0.005,M,Destination Plate[1],,Proxiplate_384PS,A14,0.0001923,M,XST00016247a,Sample 811,200,200,8.906,82.966,Percent,DMSO,
Source Plate[46],,384LDV_DMSO,E3,0.005,M,Destination Plate[1],,Proxiplate_384PS,E12,0.0001923,M,XST00016127a,Sample 805,200,200,9.142,82.306,Percent,DMSO,
Source Plate[46],,384LDV_DMSO,E3,0.005,M,Destination Plate[1],,Proxiplate_384PS,F12,0.0001923,M,XST00016127a,Sample 805,200,200,8.942,82.306,Percent,DMSO,
Source Plate[46],,384LDV_DMSO,A3,0.005,M,Destination Plate[1],,Proxiplate_384PS,F11,0.0001923,M,XST00016047a,Sample 801,200,200,7.021,71.903,Percent,DMSO,
Source Plate[46],,384LDV_DMSO,A3,0.005,M,Destination Plate[1],,Proxiplate_384PS,E11,0.0001923,M,XST00016047a,Sample 801,200,200,6.821,71.903,Percent,DMSO,
Source Plate[46],,384LDV_DMSO,G3,0.005,M,Destination Plate[1],,Proxiplate_384PS,M12,0.0001923,M,XST00016167a,Sample 807,200,200,9.102,82.525,Percent,DMSO,
Source Plate[46],,384LDV_DMSO,G3,0.005,M,Destination Plate[1],,Proxiplate_384PS,N12,0.0001923,M,XST00016167a,Sample 807,200,200,8.902,82.525,Percent,DMSO,
Source Plate[46],,384LDV_DMSO,M3,0.005,M,Destination Plate[1],,Proxiplate_384PS,N14,0.0001923,M,XST00016287a,Sample 813,200,200,9.465,81.399,Percent,DMSO,
Source Plate[46],,384LDV_DMSO,M3,0.005,M,Destination Plate[1],,Proxiplate_384PS,M14,0.0001923,M,XST00016287a,Sample 813,200,200,9.265,81.399,Percent,DMSO,
Source Plate[47],,384LDV_DMSO,A19,0.005,M,Destination Plate[1],,Proxiplate_384PS,M15,0.0001923,M,XST00016383a,Sample 1441,200,200,7.715,74.891,Percent,DMSO,
Source Plate[47],,384LDV_DMSO,A19,0.005,M,Destination Plate[1],,Proxiplate_384PS,N15,0.0001923,M,XST00016383a,Sample 1441,200,200,7.515,74.891,Percent,DMSO,
Source Plate[47],,384LDV_DMSO,D19,0.005,M,Destination Plate[1],,Proxiplate_384PS,N16,0.0001923,M,XST00016443a,Sample 1444,200,200,9.376,82.55,Percent,DMSO,
Source Plate[47],,384LDV_DMSO,D19,0.005,M,Destination Plate[1],,Proxiplate_384PS,M16,0.0001923,M,XST00016443a,Sample 1444,200,200,9.176,82.55,Percent,DMSO,
Source Plate[47],,384LDV_DMSO,K19,0.005,M,Destination Plate[1],,Proxiplate_384PS,B19,0.0001923,M,XST00016580a,Sample 1451,200,200,9.458,84.034,Percent,DMSO,
Source Plate[47],,384LDV_DMSO,K19,0.005,M,Destination Plate[1],,Proxiplate_384PS,A19,0.0001923,M,XST00016580a,Sample 1451,200,200,9.258,84.034,Percent,DMSO,
Source Plate[47],,384LDV_DMSO,K20,0.005,M,Destination Plate[1],,Proxiplate_384PS,C19,0.0001923,M,XST00016581a,Sample 1467,200,200,9.195,83.949,Percent,DMSO,
Source Plate[47],,384LDV_DMSO,K20,0.005,M,Destination Plate[1],,Proxiplate_384PS,D19,0.0001923,M,XST00016581a,Sample 1467,200,200,8.995,83.949,Percent,DMSO,
Source Plate[47],,384LDV_DMSO,D20,0.005,M,Destination Plate[1],,Proxiplate_384PS,O16,0.0001923,M,XST00016444a,Sample 1460,200,200,9.515,82.395,Percent,DMSO,
Source Plate[47],,384LDV_DMSO,D20,0.005,M,Destination Plate[1],,Proxiplate_384PS,P16,0.0001923,M,XST00016444a,Sample 1460,200,200,9.315,82.395,Percent,DMSO,
Source Plate[47],,384LDV_DMSO,A20,0.005,M,Destination Plate[1],,Proxiplate_384PS,P15,0.0001923,M,XST00016384a,Sample 1457,200,200,8.077,74.584,Percent,DMSO,
Source Plate[47],,384LDV_DMSO,A20,0.005,M,Destination Plate[1],,Proxiplate_384PS,O15,0.0001923,M,XST00016384a,Sample 1457,200,200,7.877,74.584,Percent,DMSO,
Source Plate[47],,384LDV_DMSO,N21,0.005,M,Destination Plate[1],,Proxiplate_384PS,B20,0.0001923,M,XST00016642a,Sample 1486,200,200,9.102,83.403,Percent,DMSO,
Source Plate[47],,384LDV_DMSO,N21,0.005,M,Destination Plate[1],,Proxiplate_384PS,A20,0.0001923,M,XST00016642a,Sample 1486,200,200,8.902,83.403,Percent,DMSO,
Source Plate[47],,384LDV_DMSO,N22,0.005,M,Destination Plate[1],,Proxiplate_384PS,C20,0.0001923,M,XST00016643a,Sample 1502,200,200,9.006,82.207,Percent,DMSO,
Source Plate[47],,384LDV_DMSO,N22,0.005,M,Destination Plate[1],,Proxiplate_384PS,D20,0.0001923,M,XST00016643a,Sample 1502,200,200,8.806,82.207,Percent,DMSO,
Source Plate[47],,384LDV_DMSO,H18,0.005,M,Destination Plate[1],,Proxiplate_384PS,D18,0.0001923,M,XST00016520a,Sample 1432,200,200,9.582,82.474,Percent,DMSO,
Source Plate[47],,384LDV_DMSO,H18,0.005,M,Destination Plate[1],,Proxiplate_384PS,C18,0.0001923,M,XST00016520a,Sample 1432,200,200,9.382,82.474,Percent,DMSO,
Source Plate[47],,384LDV_DMSO,H17,0.005,M,Destination Plate[1],,Proxiplate_384PS,B18,0.0001923,M,XST00016519a,Sample 1416,200,200,9.652,83.654,Percent,DMSO,
Source Plate[47],,384LDV_DMSO,H17,0.005,M,Destination Plate[1],,Proxiplate_384PS,A18,0.0001923,M,XST00016519a,Sample 1416,200,200,9.452,83.654,Percent,DMSO,
Source Plate[47],,384LDV_DMSO,E16,0.005,M,Destination Plate[1],,Proxiplate_384PS,G17,0.0001923,M,XST00016460a,Sample 1397,200,200,9.639,82.853,Percent,DMSO,
Source Plate[47],,384LDV_DMSO,E16,0.005,M,Destination Plate[1],,Proxiplate_384PS,H17,0.0001923,M,XST00016460a,Sample 1397,200,200,9.439,82.853,Percent,DMSO,
Source Plate[47],,384LDV_DMSO,L16,0.005,M,Destination Plate[1],,Proxiplate_384PS,K19,0.0001923,M,XST00016597a,Sample 1404,200,200,9.266,83.601,Percent,DMSO,
Source Plate[47],,384LDV_DMSO,L16,0.005,M,Destination Plate[1],,Proxiplate_384PS,L19,0.0001923,M,XST00016597a,Sample 1404,200,200,9.066,83.601,Percent,DMSO,
Source Plate[47],,384LDV_DMSO,O16,0.005,M,Destination Plate[1],,Proxiplate_384PS,L20,0.0001923,M,XST00016657a,Sample 1407,200,200,9.033,83.428,Percent,DMSO,
Source Plate[47],,384LDV_DMSO,O16,0.005,M,Destination Plate[1],,Proxiplate_384PS,K20,0.0001923,M,XST00016657a,Sample 1407,200,200,8.833,83.428,Percent,DMSO,
Source Plate[47],,384LDV_DMSO,O15,0.005,M,Destination Plate[1],,Proxiplate_384PS,J20,0.0001923,M,XST00016656a,Sample 1391,200,200,9.044,83.841,Percent,DMSO,
Source Plate[47],,384LDV_DMSO,O15,0.005,M,Destination Plate[1],,Proxiplate_384PS,I20,0.0001923,M,XST00016656a,Sample 1391,200,200,8.844,83.841,Percent,DMSO,
Source Plate[47],,384LDV_DMSO,L15,0.005,M,Destination Plate[1],,Proxiplate_384PS,I19,0.0001923,M,XST00016596a,Sample 1388,200,200,9.345,84.01,Percent,DMSO,
Source Plate[47],,384LDV_DMSO,L15,0.005,M,Destination Plate[1],,Proxiplate_384PS,J19,0.0001923,M,XST00016596a,Sample 1388,200,200,9.145,84.01,Percent,DMSO,
Source Plate[47],,384LDV_DMSO,E15,0.005,M,Destination Plate[1],,Proxiplate_384PS,F17,0.0001923,M,XST00016459a,Sample 1381,200,200,9.698,79.415,Percent,DMSO,
Source Plate[47],,384LDV_DMSO,E15,0.005,M,Destination Plate[1],,Proxiplate_384PS,E17,0.0001923,M,XST00016459a,Sample 1381,200,200,9.498,79.415,Percent,DMSO,
Source Plate[47],,384LDV_DMSO,B14,0.005,M,Destination Plate[1],,Proxiplate_384PS,G16,0.0001923,M,XST00016398a,Sample 1362,200,200,9.614,81.774,Percent,DMSO,
Source Plate[47],,384LDV_DMSO,B14,0.005,M,Destination Plate[1],,Proxiplate_384PS,H16,0.0001923,M,XST00016398a,Sample 1362,200,200,9.414,81.774,Percent,DMSO,
Source Plate[47],,384LDV_DMSO,B13,0.005,M,Destination Plate[1],,Proxiplate_384PS,F16,0.0001923,M,XST00016397a,Sample 1346,200,200,9.844,80.369,Percent,DMSO,
Source Plate[47],,384LDV_DMSO,B13,0.005,M,Destination Plate[1],,Proxiplate_384PS,E16,0.0001923,M,XST00016397a,Sample 1346,200,200,9.644,80.369,Percent,DMSO,
Source Plate[47],,384LDV_DMSO,F12,0.005,M,Destination Plate[1],,Proxiplate_384PS,K17,0.0001923,M,XST00016476a,Sample 1334,200,200,9.838,83.83,Percent,DMSO,
Source Plate[47],,384LDV_DMSO,F12,0.005,M,Destination Plate[1],,Proxiplate_384PS,L17,0.0001923,M,XST00016476a,Sample 1334,200,200,9.638,83.83,Percent,DMSO,
Source Plate[47],,384LDV_DMSO,I12,0.005,M,Destination Plate[1],,Proxiplate_384PS,L18,0.0001923,M,XST00016534a,Sample 1337,200,200,11.151,83.612,Percent,DMSO,
Source Plate[47],,384LDV_DMSO,I12,0.005,M,Destination Plate[1],,Proxiplate_384PS,K18,0.0001923,M,XST00016534a,Sample 1337,200,200,10.951,83.612,Percent,DMSO,
Source Plate[47],,384LDV_DMSO,M12,0.005,M,Destination Plate[1],,Proxiplate_384PS,O19,0.0001923,M,XST00016613a,Sample 1341,200,200,9.707,84.664,Percent,DMSO,
Source Plate[47],,384LDV_DMSO,M12,0.005,M,Destination Plate[1],,Proxiplate_384PS,P19,0.0001923,M,XST00016613a,Sample 1341,200,200,9.507,84.664,Percent,DMSO,
